5522393,5284607,4841817,5552750,5545892,5558616,5553325,5562768,4569861,5343830,0,2862909,4909868,5449306,4786388,5530552,2997430,3474410,5222844,4698201,5496698,5594927,5552612,4028698,3292883,5590789,5617895,5188334,5536749,5243796,4246209,7709007,5321218,5586539,4797239,5544774,5061390,5608728,5582331,5534635,4913277,5545227,5548747,5615663,5470744,5531048,5550403,5537182,4011632,5513565,5107138,4046665,5508901,5316159,4944219,5249675,5515587,5530887,5491796,5412464,5118848,7435691,3392839,5428297,5558464,5560131,4451635,3339536,5529103,5533960,5407817,5044192,5560946,5393217,5582986,5590863,5234848,3040130,5509531,5594028,5600782,5539774,5584466,5594379,3291659,5379653,3738642,5404179,4972052,5502239,5547657,5552617,4753840,5587598,5591295,5596078,5623813,5469981
5299394,5011836,4585798,5396689,5432539,5466247,5413338,5471909,4396962,5033919,2862909,0,4613025,5154859,4477485,5318753,3085453,3168453,4966989,4439658,5207915,5497912,5442643,3755327,2935850,5470510,5550152,4978373,5337662,4961001,3998150,7914316,5040427,5476842,4536160,5430887,4789385,5527335,5475990,5349006,4637320,5378010,5433702,5546546,5198683,5337341,5416120,5358623,3727131,5253400,4821575,3746418,5353208,5026948,4654930,4966992,5263500,5295782,5229271,5180913,4848107,7529808,3532970,5149474,5439119,5430792,4175182,3440537,5310838,5356987,5172234,4785303,5448803,5123778,5468791,5489628,4959379,2680347,5254668,5513407,5516801,5368309,5479891,5499042,2951410,5095060,3455927,5109998,4684993,5238946,5364624,5437068,4457945,5479295,5487070,5496115,5551100,5244392
1515209,1269739,993217,1619474,1630198,1664756,1607993,1671064,1487773,1306870,4909868,4613025,0,1417172,1106794,1528706,4959768,3407022,1232348,1279869,1443060,1667045,1643006,2436692,3665265,1685167,1740039,1234728,1542161,1229942,1993045,9967609,1298752,1670247,1039453,1608864,1062312,1712080,1668145,1553955,918931,1559475,1632875,1736977,1434386,1549002,1602465,1556726,2476016,1478717,1096698,2351163,1562037,1284641,942877,1232989,1481823,1512095,1462458,1412470,1114056,8875463,5189069,1401655,1642208,1629833,1793653,5281116,1523731,1567228,1403167,1059368,1652018,1375885,1644730,1677721,1215710,4259544,1488377,1704448,1682970,1572958,1669804,1692983,3747813,1331943,2921362,1362811,974926,1463525,1563329,1634233,1235522,1673320,1676805,1688778,1745577,1469013
477665,674565,1390165,546944,589442,618702,568287,626226,1881391,567702,5449306,5154859,1417172,0,1628498,499962,5459758,3934960,741492,1694299,401296,649767,604062,2841522,4207341,617453,698939,752978,507841,725924,2316535,10331985,628304,629803,1561133,587758,1100852,674508,626899,513841,1363039,537857,596687,693717,392684,508084,564273,519426,3020244,437971,980272,2939193,525923,620123,1289339,730229,445539,470987,409340,431112,948788,9241419,5546533,412423,601424,592421,2255311,5761632,487669,531242,416391,1169792,607352,454387,620510,643641,762880,4740202,441255,660948,664424,531830,630996,649311,4295645,487345,3361728,439031,1228200,421857,527295,594923,1686842,638040,638591,650150,703043,431943
1734015,1478187,1083675,1823156,1827576,1870822,1815041,1873780,1370139,1522530,4786388,4477485,1106794,1628498,0,1741430,4837434,3293186,1443830,1189641,1662554,1873027,1845980,2334434,3523073,1889483,1943699,1434916,1760425,1451310,1890839,9829423,1502530,1870987,1051941,1812580,1270092,1923168,1873471,1767939,1145695,1764563,1834491,1940451,1653888,1761626,1812653,1765558,2322430,1692479,1311546,2217409,1773099,1485935,1151653,1444237,1700155,1724215,1670014,1629080,1307830,8800737,5067849,1608915,1846666,1836741,1679717,5168104,1743085,1779000,1614509,1272758,1848794,1581765,1846934,1881579,1437158,4147940,1699817,1905788,1890186,1778474,1871926,1901413,3623821,1554477,2811814,1575895,1197170,1675347,1775565,1834295,1152764,1875710,1883267,1893004,1951093,1692593
268423,776401,1461013,328854,338090,376970,322685,381198,1906407,711990,5530552,5318753,1528706,499962,1741430,0,5556504,4057940,841416,1761165,394506,397193,350410,2955490,4348075,399339,453203,813996,267703,853538,2364715,10394185,703126,377013,1628813,336848,1185852,421398,383647,279199,1430373,292775,336569,447065,435076,270604,323789,280468,3129144,350581,1115652,3077435,272397,715759,1405621,866061,330817,284465,432560,516974,1032686,9329237,5562073,511297,349660,343245,2353635,5902244,249155,290588,528231,1257264,357164,560811,374724,382015,863730,4850180,343089,410658,414480,293696,379022,399949,4431967,611939,3491606,567263,1349044,369765,287419,340967,1737546,387488,385851,396252,460313,381891
5544987,5314503,4912799,5644392,5658588,5696214,5639779,5700108,4723969,5348414,2997430,3085453,4959768,5459758,4837434,5556504,0,3701260,5273262,4789843,5476690,5718417,5672644,4196774,3515593,5714915,5770623,5264846,5584161,5288116,4371641,7667471,5335364,5699893,4879419,5658818,5099668,5747244,5700023,5587427,4978925,5608389,5660045,5768881,5478404,5581200,5642599,5595132,4189628,5512213,5116296,4201475,5583873,5321431,4992443,5279029,5518847,5547385,5499892,5453196,5150780,7326903,3331719,5433527,5666210,5658965,4545425,3248872,5549851,5596750,5443377,5105446,5673588,5401379,5692328,5710145,5269774,3262562,5512237,5731790,5738670,5601740,5703808,5726291,3528757,5381333,3957004,5392927,5006156,5499273,5599761,5658491,4827708,5699056,5707363,5718868,5777655,5507273
4045793,3774799,3361953,4150398,4163234,4197434,4142265,4204692,3192129,3814102,3474410,3168453,3407022,3934960,3293186,4057940,3701260,0,3726144,3241347,3965976,4226611,4175448,2648734,2433597,4223491,4286555,3736778,4078239,3736850,2848785,8583191,3808920,4202567,3336279,4157342,3561642,4257326,4202015,4083557,3431401,4107849,4162459,4282757,3954180,4073104,4138001,4087040,2628816,4011437,3595120,2620025,4083971,3786917,3434191,3730397,4012611,4043295,3977602,3934594,3620092,7971197,4060005,3909855,4171178,4163185,2989521,4052078,4055403,4094968,3926183,3561832,4179018,3878305,4192714,4212705,3727556,3200546,4009803,4243754,4246106,4095608,4206768,4230491,2420591,3847317,2392064,3872223,3453900,3981805,4098039,4163919,3265364,4206294,4212235,4225106,4292923,3986901
825923,618123,1180107,898634,916460,947940,893793,959858,1730973,650982,5222844,4966989,1232348,741492,1443830,841416,5273262,3726144,0,1528559,772714,985911,928504,2682180,4002131,978099,1037405,637192,859161,583502,2150149,10250077,648802,958859,1354365,915266,921568,1015554,959635,859157,1178677,869111,919581,1034757,766014,858608,890827,861276,2829872,806599,766562,2725221,863893,631153,1102703,588781,808033,823953,785410,738576,787928,9065473,5398143,736225,922024,915425,2076097,5589178,832447,869206,737311,994558,930482,701423,951454,971663,568558,4551936,805859,998624,1002556,870612,959814,980937,4093775,683227,3198578,697275,979584,785399,872029,919047,1551328,963336,965479,977440,1042043,778175
1752702,1559378,1218278,1837515,1843577,1868795,1828876,1873035,1270496,1617325,4698201,4439658,1279869,1694299,1189641,1761165,4789843,3241347,1528559,0,1706219,1889882,1855431,2313251,3486850,1887392,1936834,1506899,1782862,1533541,1784884,9714072,1588437,1875362,1200432,1845331,1388759,1914639,1876760,1788932,1279680,1807356,1843740,1933558,1700529,1776459,1832702,1789075,2270417,1729442,1414175,2181076,1781490,1575514,1292786,1545320,1732330,1746086,1724213,1678183,1425213,8749556,4972768,1675618,1852587,1847170,1637770,5117487,1758580,1795113,1675676,1404865,1856857,1654572,1871507,1880456,1524257,4126385,1728048,1901429,1904717,1793589,1872849,1890614,3586438,1641300,2756411,1646776,1333805,1714892,1793868,1846892,1163257,1879901,1880474,1889619,1940728,1719012
380023,699725,1406849,484380,508536,543368,479597,547138,1886981,620478,5496698,5207915,1443060,401296,1662554,394506,5476690,3965976,772714,1706219,0,574547,516330,2872772,4254655,567303,627431,772332,415303,768778,2321985,10359641,648892,544825,1574545,502552,1123926,601538,547721,424107,1374489,447659,504929,624347,370176,417236,480999,424846,3034156,337723,1015120,2981255,426987,638333,1319865,756689,350523,371505,346222,454690,962924,9257407,5550039,442895,513858,504857,2284993,5797560,386983,439360,455137,1187938,519164,488631,540176,561571,787666,4773676,342519,588034,591070,443688,549720,574541,4325045,496637,3406114,465023,1250156,322549,435005,499521,1700438,550976,532705,570136,634201,331839
423508,914692,1611758,242073,208119,135037,235550,130805,1960586,861557,5594927,5497912,1667045,649767,1873027,397193,5718417,4226611,985911,1889882,574547,0,190129,3061227,4534606,95740,138568,928441,366910,1014415,2472408,10438354,860991,130380,1780806,193995,1334881,111177,139250,340598,1595656,279582,201634,135602,600161,362845,239004,331039,3284807,513364,1285459,3250236,332318,867172,1574404,1015242,497028,448310,548073,603425,1175215,9455348,5625048,680740,230745,236998,2503474,6084619,419996,335185,641266,1384355,186031,722774,119249,102834,996895,4998081,480122,96875,82777,315791,134013,91356,4607330,785706,3643229,743712,1531539,535506,346894,211118,1900473,162251,122202,97029,142728,490380
375823,867881,1529859,199678,167100,168186,214193,173694,1934229,808042,5552612,5442643,1643006,604062,1845980,350410,5672644,4175448,928504,1855431,516330,190129,0,3052882,4476017,186289,229617,901330,315943,963490,2431111,10416443,827394,167095,1733749,153084,1294054,205770,168373,289759,1541087,257085,161335,206297,550850,315806,200049,282166,3234910,457193,1228288,3188691,293239,822147,1516825,966969,446121,392635,508194,578372,1130116,9392307,5609941,627367,188220,195123,2450803,6031762,358941,294840,608279,1341062,144498,664673,170910,183283,958570,4954258,437721,199070,202290,278038,174182,195555,4545219,733941,3596050,688305,1464472,480883,293683,159879,1851032,180216,177725,189510,236799,448537
2939463,2718785,2415565,3025072,3037560,3062690,3011445,3063364,2282547,2743722,4028698,3755327,2436692,2841522,2334434,2955490,4196774,2648734,2682180,2313251,2872772,3061227,3052882,0,2901547,3080805,3115407,2679214,2966599,2700216,1931147,9127707,2726406,3068295,2387393,3023636,2562902,3096748,3068515,2976805,2457203,2973623,3039383,3115079,2858344,2964656,3015361,2973406,1858010,2904709,2594534,1883169,2977357,2723605,2461423,2698303,2913355,2934909,2875826,2836888,2593474,8321801,4478313,2819409,3049342,3042551,2083759,4534056,2945657,2986316,2825325,2553568,3049914,2791721,3039972,3074887,2692544,3560986,2908477,3087404,3074978,2982090,3064556,3085995,2983197,2768319,2176108,2789349,2493216,2884379,2985435,3043337,2341956,3071682,3072887,3080422,3120765,2896795
4327440,4053684,3611742,4419909,4465617,4495985,4439936,4497357,3450404,4080843,3292883,2935850,3665265,4207341,3523073,4348075,3515593,2433597,4002131,3486850,4254655,4534606,4476017,2901547,0,4505590,4581648,4004145,4358318,4004005,3087122,8394666,4087409,4502272,3577194,4459941,3822481,4560203,4507764,4373758,3695748,4399906,4465600,4578000,4251779,4360467,4436646,4380117,2864487,4287698,3858715,2872406,4380328,4070162,3703632,4011846,4291504,4316906,4275801,4236561,3885105,7838122,3913252,4207638,4471647,4461272,3237472,3866781,4335728,4382573,4222074,3827217,4479997,4181756,4499979,4518814,4000819,3044495,4295364,4546363,4550573,4390551,4507379,4533896,2241872,4146136,2641469,4166314,3719161,4273780,4384524,4466946,3513505,4509909,4511286,4530887,4586262,4290980
423698,910132,1604816,214141,211101,129099,238368,121967,1963244,826153,5590789,5470510,1685167,617453,1889483,399339,5714915,4223491,978099,1887392,567303,95740,186289,3080805,4505590,0,141786,918089,363814,1005711,2471758,10415394,859331,123936,1780086,206109,1336209,120551,139040,331764,1596310,296354,197464,137104,597055,359761,237270,329389,3280317,509548,1275867,3246662,329658,865644,1570808,1013664,491192,441060,543057,599903,1174755,9448616,5623062,674874,230177,234698,2502448,6080677,417268,328781,632762,1379817,181837,716232,133777,101432,993123,4990763,476708,106915,107867,313861,133715,103642,4602274,781430,3622073,738794,1527095,532272,342814,209954,1895509,162651,117296,94723,147386,487190
477138,962712,1667064,288509,256769,183399,286828,178673,1999402,914269,5617895,5550152,1740039,698939,1943699,453203,5770623,4286555,1037405,1936834,627431,138568,229617,3115407,4581648,141786,0,971443,420120,1073883,2526728,10485840,903379,180338,1827810,264031,1386315,86841,177372,396492,1645878,349936,249758,46712,645651,411095,293046,388467,3334483,538908,1340105,3296648,365500,926446,1598740,1071356,542776,472194,591189,649973,1230087,9509214,5636200,725334,266893,272742,2556628,6129447,462522,362575,647232,1403649,222003,761094,190079,165202,1058813,5046309,535538,105343,97253,365905,170361,129046,4657354,844520,3703333,794518,1584917,584826,381422,254478,1952231,202379,166514,137699,42842,543516
808415,677615,1186905,874542,883192,885650,877193,888976,1690731,691908,5188334,4978373,1234728,752978,1434916,813996,5264846,3736778,637192,1506899,772332,928441,901330,2679214,4004145,918089,971443,0,833095,641354,2132815,10188337,681552,913245,1334343,891652,903688,954878,920535,832383,1181515,852421,885929,968419,761608,823404,875597,841942,2833656,793049,773068,2734397,820629,682105,1091119,673227,804243,807683,777768,735686,757756,9044031,5351577,748909,899912,886957,2070675,5582000,813587,836676,722063,994512,895960,716597,914858,916081,645166,4558086,794951,936812,940834,849472,915428,929975,4092257,706325,3198970,715193,1003336,784539,849161,889455,1553148,924354,920635,925682,977283,757605
286274,797284,1472842,288793,305603,340783,264972,346127,1921662,726433,5536749,5337662,1542161,507841,1760425,267703,5584161,4078239,859161,1782862,415303,366910,315943,2966599,4358318,363814,420120,833095,0,872939,2375300,10405118,752131,348148,1666294,302359,1209753,395715,345042,233308,1464444,252374,304364,416030,465763,231887,266640,240509,3148781,361932,1137299,3093354,245416,731762,1425948,878900,354502,302732,448435,532683,1023695,9348850,5577046,528678,315579,308612,2368272,5923619,254610,244257,547258,1272365,323005,582466,330451,348176,879003,4866291,365374,385289,385179,247093,350329,375552,4445586,640208,3506781,579516,1367259,386490,246468,306710,1761955,350523,354418,368353,424306,394080
828825,591419,1201915,936168,947718,962680,937697,967442,1772645,621876,5243796,4961001,1229942,725924,1451310,853538,5288116,3736850,583502,1533541,768778,1014415,963490,2700216,4004005,1005711,1073883,641354,872939,0,2198063,10304921,626708,988637,1354583,949566,942446,1047400,992801,873269,1198301,901373,946731,1069619,758228,863830,931057,882278,2831136,809575,768282,2732243,884139,602139,1102315,553343,809087,832081,781678,731618,811010,9088737,5442971,720523,965364,950865,2075441,5599180,845829,889556,732757,1002864,968580,689061,986574,998059,557852,4559038,806503,1027954,1036060,893970,995950,1016285,4091911,661229,3203660,683009,987860,793973,887493,951313,1544542,999200,1000583,1015368,1080869,797517
2356968,2195998,1896128,2409627,2396635,2441357,2407364,2446069,1698494,2244561,4246209,3998150,1993045,2316535,1890839,2364715,4371641,2848785,2150149,1784884,2321985,2472408,2431111,1931147,3087122,2471758,2526728,2132815,2375300,2198063,0,9224792,2212401,2445636,1901908,2418829,2034883,2501531,2450100,2379932,1971316,2382060,2415706,2522862,2311841,2374233,2405940,2381187,1851291,2341144,2106483,1780918,2367944,2209504,1985814,2207480,2341776,2360604,2327527,2292925,2074977,8402366,4554366,2297554,2430781,2423226,1679798,4732071,2367062,2385855,2293698,2100027,2431109,2272406,2444965,2462580,2174643,3722655,2338032,2466103,2488565,2385409,2451051,2477654,3206716,2270166,2362825,2278460,2020815,2332048,2390040,2421392,1855337,2450703,2459374,2471211,2531272,2306916
10391070,10295180,9875418,10378925,10404733,10424257,10393424,10426939,9566116,10317045,7709007,7914316,9967609,10331985,9829423,10394185,7667471,8583191,10250077,9714072,10359641,10438354,10416443,9127707,8394666,10415394,10485840,10188337,10405118,10304921,9224792,0,10311521,10431966,9851030,10407067,10079579,10456283,10433106,10399040,9940086,10394742,10403678,10480288,10357137,10403573,10396718,10404751,9132169,10378830,10162877,9178822,10379802,10297830,9997974,10318188,10379218,10395584,10370937,10320799,10121135,5629812,7601450,10341754,10414825,10412424,9525450,7552607,10401728,10407491,10317812,10093483,10420929,10336438,10430769,10433376,10274321,8080313,10373836,10448869,10447411,10401533,10433717,10441046,8422358,10347844,8852257,10336464,10034883,10377468,10415576,10411176,9791517,10441905,10430684,10439091,10490718,10338922
713989,570247,1273811,811182,827528,838362,806997,842508,1813975,529268,5321218,5040427,1298752,628304,1502530,703126,5335364,3808920,648802,1588437,648892,860991,827394,2726406,4087409,859331,903379,681552,752131,626708,2212401,10311521,0,838791,1395015,824014,999362,873886,842077,761847,1230437,771751,813885,896307,610834,745422,805181,758584,2898734,685355,854396,2807607,754993,549811,1172731,602113,687907,714835,661340,609076,852724,9137395,5464425,602181,833010,827339,2130821,5656958,733039,754448,602427,1049774,823322,575571,835134,844403,620260,4618900,688041,869798,870698,763802,840802,862373,4171033,557077,3286430,569241,1082488,670351,766831,825471,1574550,842474,848399,856242,909041,672395
401748,890522,1577760,216947,196729,113995,229970,109231,1946894,836223,5586539,5476842,1670247,629803,1870987,377013,5699893,4202567,958859,1875362,544825,130380,167095,3068295,4502272,123936,180338,913245,348148,988637,2445636,10431966,838791,0,1761702,188949,1315509,155575,97758,316100,1574294,275282,180198,173360,571169,327263,223214,310081,3257729,487176,1263489,3219648,317312,847218,1553602,995578,474544,419780,519339,593945,1157411,9424548,5605888,655328,222409,216922,2478302,6054553,370310,312411,624428,1361687,158899,694380,117267,121700,976941,4951805,460210,146445,147597,299575,113445,135880,4574234,760564,3623785,714290,1498549,506860,321726,181512,1877559,143449,117012,128239,184458,469752
1637424,1379744,994732,1724547,1727765,1760599,1717010,1760957,1369332,1435641,4797239,4536160,1039453,1561133,1051941,1628813,4879419,3336279,1354365,1200432,1574545,1780806,1733749,2387393,3577194,1780086,1827810,1334343,1666294,1354583,1901908,9851030,1395015,1761702,0,1724747,1173397,1799637,1762540,1672100,1021756,1689206,1723864,1822478,1553649,1658521,1714288,1664441,2368553,1610274,1208065,2264530,1663892,1402508,1071672,1348950,1607744,1640616,1584825,1543133,1224193,8819564,5086668,1537578,1745003,1734972,1712568,5208003,1652724,1680961,1545228,1168087,1743419,1503892,1755971,1766078,1347399,4194481,1612028,1790655,1793243,1683191,1761893,1782608,3668818,1473746,2848977,1493720,1088809,1585700,1684212,1732632,1156779,1770509,1769292,1779203,1832746,1594268
367245,860561,1538777,180908,156078,185792,198639,192364,1921771,798838,5544774,5430887,1608864,587758,1812580,336848,5658818,4157342,915266,1845331,502552,193995,153084,3023636,4459941,206109,264031,891652,302359,949566,2418829,10407067,824014,188949,1724747,0,1280128,240348,188593,279839,1537205,223627,148641,259575,536840,305814,181307,269700,3214314,441565,1217988,3173607,287353,810055,1503697,956867,432967,383143,497034,578470,1110182,9400633,5615473,613481,185542,186731,2441369,6014076,341837,290474,609413,1332902,160428,661487,162326,200005,942076,4945042,428195,223682,211838,271314,196440,218833,4527981,718991,3583198,672685,1448914,471723,284561,150381,1846214,192564,201569,213250,268761,440121
1178801,968589,1074185,1271604,1262654,1309176,1262805,1318208,1597377,1016880,5061390,4789385,1062312,1100852,1270092,1185852,5099668,3561642,921568,1388759,1123926,1334881,1294054,2562902,3822481,1336209,1386315,903688,1209753,942446,2034883,10079579,999362,1315509,1173397,1280128,0,1368374,1322865,1214371,1023051,1234335,1281357,1383355,1114002,1207310,1254745,1216274,2637152,1147205,818900,2524497,1221621,986089,953429,949747,1159613,1178243,1125344,1103244,823336,8973421,5287353,1090701,1296512,1286905,1913683,5429530,1190661,1225062,1097891,851966,1293320,1069035,1313284,1327637,924364,4376674,1148597,1331184,1351658,1234518,1321336,1343567,3903781,1047103,3063154,1058053,792488,1134403,1232735,1286393,1412966,1324014,1330115,1337268,1392455,1127405
452235,941669,1640443,271000,232552,164994,263025,155736,1979505,890314,5608728,5527335,1712080,674508,1923168,421398,5747244,4257326,1015554,1914639,601538,111177,205770,3096748,4560203,120551,86841,954878,395715,1047400,2501531,10456283,873886,155575,1799637,240348,1368374,0,153635,364059,1617071,320331,220155,82793,611920,392390,266519,339764,3314006,542125,1315766,3278261,349517,878081,1600831,1047249,515297,473409,570232,626310,1203902,9482543,5649369,703391,250058,258201,2527181,6103276,441225,346184,645995,1405030,205164,738821,166360,137637,1031394,5021072,506689,83260,77020,338566,153208,108961,4631885,813111,3674906,765715,1559010,559455,368249,239097,1922772,188570,142163,112562,87957,515785
404244,893116,1577848,222447,195009,112363,229636,120699,1948850,835717,5582331,5475990,1668145,626899,1873471,383647,5700023,4202015,959635,1876760,547721,139250,168373,3068515,4507764,139040,177372,920535,345042,992801,2450100,10433106,842077,97758,1762540,188593,1322865,153635,0,319644,1576226,277680,180346,171692,573969,332577,225814,311121,3260955,491214,1262627,3213488,320216,844080,1553680,997592,470194,420016,520259,593193,1158017,9430058,5602992,656078,218527,218298,2480828,6051139,374784,308629,622972,1364345,154431,697094,118521,130642,982269,4956975,463228,147713,149991,302429,122429,136352,4576790,762518,3623959,717242,1501509,510942,321912,181408,1878815,145171,126792,139851,179604,474314
296496,799132,1481086,268543,280717,318895,268028,322373,1917588,736937,5534635,5349006,1553955,513841,1767939,279199,5587427,4083557,859157,1788932,424107,340598,289759,2976805,4373758,331764,396492,832383,233308,873269,2379932,10399040,761847,316100,1672100,279839,1214371,364059,319644,0,1469474,232454,283084,391488,472409,233331,261026,208741,3154673,375480,1137177,3100736,249016,738670,1434360,892982,338616,306470,449445,523783,1056309,9347588,5583634,538402,291039,287624,2354026,5913123,259130,229441,545872,1284995,292495,590786,314143,324712,884489,4869689,360906,354999,357337,232295,324213,341304,4454470,644074,3513257,570360,1375365,389026,230196,279124,1771861,324079,328338,336625,400668,396254
