363654,216224,685626,400063,439247,432970,448410,410724,454458,614959,0,3069361,3472970,636722,258934,725289,343820,3348600,2360770,299071,707859,297451,459059,441249,1280636,2906910,463158,507549,212679,369611,259639,841606,5960308,197627,448321,735695,406416,439403,488434,307557,421100,449477,368287,1024763,380493,426810,504411,221374,366557,408811,369793,220977,1448145,297114,484781,1757434,200852,608346,451780,323318,312715,1064323,282579,293213,4900388,2618134,226523,418971,442818,940422,2937126,331399,383429,285999,1111458,380827,423485,444984,217180,451270,211589,354970,2429805,360102,307104,475927,478554,378161,446653,476473,187863,1523332,1355680,477366,441454,194459,304505,444651,260967,378654,661091,2506421,460482,393682,511056,344312
3252371,3100389,2732879,3302572,3328850,3324633,3338553,3303051,3343577,2776390,3069361,0,1571261,2753157,3152259,2697084,3239727,1412721,1652649,2984766,2718940,3189910,3349316,3333046,2334387,1302653,3358109,3399778,3101256,3263310,3004888,2632843,4019707,3086338,3338938,2695874,3295061,2897202,3379425,2981550,3310621,3340854,3258298,2502798,3273290,3319387,3395996,3111471,3257352,3303130,3260460,3106974,2225692,3188691,2861236,2016929,3090789,2779767,2885791,3219005,3202068,2476890,3174304,3182596,3008985,1503757,3117572,3310342,3332413,2562935,1282879,3225582,3276346,3178764,2443783,3276280,3314324,3332143,3105061,3341665,3048564,3244713,1601650,3250501,3198145,3365434,3367577,3267760,3336766,3366556,3056306,2183201,2288201,2866829,3328453,3081528,3193744,3335274,3021758,3271067,2747668,1554542,3347975,3289235,3402987,3233811
3658896,3513684,3140760,3706239,3734127,3731154,3747506,3708724,3750436,3190503,3472970,1571261,0,3167912,3563328,3114571,3649938,1387336,2035778,3391851,3128481,3595325,3756791,3737613,2757984,1673502,3763958,3803389,3512325,3669049,3414797,3048180,3763400,3496523,3743207,3113139,3703876,3305317,3784074,3385879,3716206,3744775,3664341,2922611,3677037,3724554,3800369,3524412,3656367,3706125,3668983,3518799,2647715,3593034,3274461,2430466,3500042,3193826,3293406,3622148,3605173,2897457,3580051,3585789,2750666,1889966,3524409,3714357,3738542,2977302,1675800,3627143,3677037,3584093,2858388,3677993,3719289,3738898,3508520,3748280,3453085,3648066,1990401,3655548,3602606,3770185,3773070,3671183,3743421,3770205,3469085,2597804,2700792,3273680,3731558,3494101,3598163,3739555,3426819,3674346,3158499,1943295,3755748,3691320,3807268,3638786
837364,686496,377288,880065,913633,907048,924208,881806,928664,355391,636722,2753157,3167912,0,727756,418611,817584,3035856,2043884,559217,412707,768661,934461,916449,978082,2592488,936552,982455,686483,840777,582673,542166,5641470,663587,923799,435439,882090,476937,962680,557389,896798,923331,841395,734871,856763,904890,978719,689408,840081,885481,843193,690319,1141591,768526,445133,1440114,665962,363950,459786,802208,782281,750177,754641,764913,4590170,2312238,700273,890559,916392,641506,2643228,805023,856361,758073,802012,858281,896477,917554,680046,927206,628299,825928,2130929,831330,777138,950223,951656,850165,922283,948715,636363,1224384,1059964,444214,913038,667675,773505,919043,598003,852874,360157,2202833,934506,869264,985428,815156
231660,208014,773004,275501,312093,304114,320164,281794,326400,704633,258934,3152259,3563328,727756,0,811879,210246,3435536,2448136,385355,796481,165431,331381,313983,1366716,2987836,335310,380195,221655,235971,347245,935666,6044426,227195,318327,820193,277472,523021,360258,393553,294230,320541,239531,1114561,254263,299624,376203,198768,237421,279625,237435,199449,1527829,166846,567705,1848172,227554,697218,536932,195266,179593,1151175,154629,160097,4986566,2704344,188317,289047,314552,1031440,3023578,200895,256643,159789,1202146,254431,294925,314484,204978,324126,293209,221230,2513627,225686,174634,346395,349556,245491,317923,347629,276627,1609018,1443220,569108,309452,239535,171397,317239,342037,248144,745415,2588763,331848,262562,383114,214342
915527,767201,393999,962086,990114,985333,1003897,965387,1009437,444968,725289,2697084,3114571,418611,811879,0,902053,2979313,1983015,648286,375342,852848,1015014,996806,920051,2541073,1022529,1063446,762254,922004,669656,486837,5586477,750112,1001204,371558,957947,559342,1043949,644326,975527,1002880,918838,676544,932098,982391,1060836,769391,916008,962720,920690,770254,1088176,848399,531774,1376617,753693,439239,545689,880357,861434,694510,834110,844382,4535729,2259545,779444,971624,997141,582319,2587301,880936,935886,842424,745049,935440,973382,996167,768109,1004733,710352,905559,2068828,911739,857895,1030066,1033165,927664,1002692,1031440,717780,1167985,1006515,523245,991939,745426,853656,1000792,685160,929069,408872,2140112,1013497,948473,1067209,894257
102994,291086,863350,145153,177543,170132,187136,147680,194592,787443,343820,3239727,3649938,817584,210246,902053,0,3522110,2534244,471629,876523,164589,198817,179327,1451152,3075042,200440,247105,304369,107013,430645,1016718,6125668,314115,187035,902847,147256,604765,227724,479021,160418,187041,108189,1194501,121153,169134,243453,285784,104819,152183,110385,282541,1618155,167878,652321,1938354,310720,779960,623898,125702,156111,1239731,193857,180259,5064220,2789480,278911,157967,182226,1116854,3106178,120703,123643,176649,1288622,121081,163933,182752,294986,189900,376145,98994,2597983,98814,155854,213849,215006,117287,186229,214459,361763,1692014,1525592,652992,178646,321807,163137,185015,427023,118690,831001,2674681,199796,130068,250128,102354
3536978,3392672,3008112,3578853,3613541,3606736,3623292,3587880,3628578,3057295,3348600,1412721,1387336,3035856,3435536,2979313,3522110,0,1900792,3265985,3000991,3474201,3633123,3616507,2612520,1522836,3641604,3681321,3385945,3546323,3290713,2914138,3839744,3371625,3621725,2982405,3579610,3178967,3664254,3269515,3596758,3622215,3545091,2779891,3556007,3603964,3677915,3397374,3538925,3583613,3545211,3394843,2505307,3471070,3148209,2295780,3374376,3062844,3159954,3503200,3486455,2759241,3458479,3467229,2830762,1757648,3400617,3593797,3617698,2846702,1515240,3509641,3557601,3460017,2724102,3559189,3597099,3615604,3388082,3626882,3333943,3528828,1860369,3534836,3481294,3649201,3650362,3553391,3622075,3649769,3337917,2455556,2561752,3146028,3613374,3371451,3477201,3622059,3305599,3553610,3029589,1796031,3631952,3570648,3684036,3519146
2552834,2402016,2016628,2597949,2625751,2620096,2635128,2597406,2641182,2062173,2360770,1652649,2035778,2043884,2448136,1983015,2534244,1900792,0,2278343,1997951,2487481,2645767,2627657,1615644,1470200,2653374,2693591,2400071,2556199,2304317,1919668,4497788,2387733,2633663,1983309,2595088,2190429,2674540,2272891,2607984,2637459,2553799,1784937,2568435,2611206,2691379,2407116,2551421,2597093,2554741,2408251,1508629,2486182,2159021,1285608,2391214,2073122,2177520,2514226,2498577,1761299,2473843,2481087,3486208,1244402,2411069,2606181,2630356,1848496,1531480,2516595,2572909,2476613,1720344,2572935,2609651,2630284,2402906,2639154,2349359,2544622,1026763,2542652,2490158,2661431,2662782,2564923,2634795,2662219,2351551,1447796,1554720,2153070,2624100,2379681,2489821,2631445,2315837,2565868,2038193,1060825,2646754,2581398,2696808,2529244
482987,341629,605073,528706,562352,555171,571497,533135,577555,536498,299071,2984766,3391851,559217,385355,648286,471629,3265985,2278343,0,628688,420008,579638,564686,1193463,2821051,587939,625932,339500,494806,244722,766873,5873087,321718,569332,654282,528367,363022,607145,219308,540125,568862,488532,952388,505180,549155,623788,347405,482722,530978,490352,341744,1362416,419209,401304,1671929,327491,526601,367457,450371,431270,970648,408568,412982,4818323,2535179,352470,538548,562115,864713,2861353,455970,505568,410252,1031279,503388,540738,562005,339051,571893,283140,473429,2351410,480071,426327,593498,595263,500000,566362,595190,291966,1443451,1276687,396521,558235,319122,423132,566524,256158,499187,581868,2419248,579351,513989,630303,466695
891393,745903,387189,934306,963460,958477,974205,938305,979677,428676,707859,2718940,3128481,412707,796481,375342,876523,3000991,1997951,628688,0,829078,982974,968944,941203,2553653,993663,1030248,747960,897350,652432,503613,5608785,732050,974454,396920,933801,551360,1011353,629598,946769,975638,894168,692426,906844,953475,1027312,755833,891872,938152,893650,751374,1100266,825051,519484,1392547,735477,437897,540605,854119,839470,720984,815088,823452,4548281,2275625,762862,942036,967855,600805,2601811,860172,909792,820916,767063,912236,950198,969615,747137,977723,697410,881569,2086604,883955,832299,998800,997361,902246,972806,999674,699530,1193657,1020241,521489,961551,728260,831832,970240,665056,904463,403812,2165268,984465,919727,1034119,870221
178065,241361,811153,226842,254174,251591,266515,229227,270455,738960,297451,3189910,3595325,768661,165431,852848,164589,3474201,2487481,420008,829078,0,276764,258626,1402811,3028805,283015,323102,258960,187102,386190,973171,6076453,264516,264726,859026,223267,557156,303455,428064,237081,264024,180704,1142646,198018,245531,318960,228955,181108,228182,183324,231122,1565570,119613,604468,1886101,265155,729891,574201,140397,125690,1187624,144746,127138,5018657,2741065,226930,232760,256157,1069595,3057755,144708,197804,128126,1235315,197348,237228,260109,242287,267487,327432,167445,2549068,174897,121757,289912,292651,192036,264604,289560,311326,1644329,1479303,601959,253285,272436,119348,259446,378048,196143,779364,2624096,275577,212005,326799,161263
183867,397601,967143,108776,63852,72169,49779,106799,39559,898050,459059,3349316,3756791,934461,331381,1015014,198817,3633123,2645767,579638,982974,276764,0,59316,1561033,3183551,40771,79308,408646,163356,546732,1121331,6233455,426764,48928,1011146,111811,712254,59607,589908,91457,53020,169120,1299736,151760,81155,76584,395169,175600,108638,167734,394894,1727238,279645,757872,2050937,418441,884779,735061,235581,262386,1348612,300906,289674,5171161,2890315,387504,99668,60715,1224093,3212757,231344,150716,299038,1397365,148680,90340,59455,405189,43513,485026,197831,2705896,185287,263839,46600,48613,158542,54736,47338,471212,1803217,1634713,764873,68583,430838,274404,59336,530210,161675,935544,2779620,32699,126561,82719,212073
167413,382039,948225,90510,47754,49389,46671,83511,50807,882634,441249,3333046,3737613,916449,313983,996806,179327,3616507,2627657,564686,968944,258626,59316,0,1544057,3166163,64803,106126,389418,147990,526750,1102815,6216801,410828,46732,995386,96869,694700,86803,569710,74821,48264,155622,1283200,136862,65763,103304,378449,159398,93992,153150,375714,1710074,260517,740946,2034603,398679,868733,716271,215145,244888,1333374,286392,271960,5152481,2878003,367380,80492,43299,1207249,3196107,213600,134522,281236,1381619,128836,71412,44083,386819,49873,468524,181135,2687680,168605,247867,73216,73981,142518,45986,74548,455744,1785045,1616041,746637,51719,414200,257446,42492,514872,143047,921770,2765938,58719,109293,110049,192775
1467392,1324042,954252,1510481,1540527,1534322,1552384,1511526,1557960,1000571,1280636,2334387,2757984,978082,1366716,920051,1451152,2612520,1615644,1193463,941203,1402811,1561033,1544057,0,2183094,1568840,1609673,1323391,1472395,1217965,848072,5227334,1304705,1550735,924451,1510408,1113635,1590348,1196367,1522528,1551437,1471965,727341,1483967,1533036,1606711,1325492,1467327,1513337,1473551,1319893,721701,1399004,1085319,1005182,1307138,1005834,1104746,1430428,1417483,704065,1386625,1396271,4179490,1922620,1329515,1521977,1544150,795894,2232722,1438141,1485397,1388177,665180,1485683,1525391,1544470,1315672,1554280,1259555,1456780,1713705,1461780,1407568,1576747,1579214,1479319,1550337,1578455,1269339,819318,652590,1082196,1539966,1297535,1402493,1547503,1238585,1480622,969999,1787347,1560844,1497736,1612752,1446298
3087608,2944060,2565526,3135231,3164805,3157888,3173316,3139654,3176988,2621135,2906910,1302653,1673502,2592488,2987836,2541073,3075042,1522836,1470200,2821051,2553653,3028805,3183551,3166163,2183094,0,3192456,3228615,2941401,3095727,2848367,2469722,4132156,2928619,3172993,2539493,3131408,2737705,3211588,2821553,3145506,3172587,3092533,2342379,3108251,3153820,3227181,2950232,3091895,3131681,3093923,2944253,2079915,3028080,2704931,1866178,2930142,2626420,2727326,3052464,3037593,2319869,3009635,3018041,3134586,1328304,2956725,3143391,3164800,2403730,1165142,3056967,3107473,3011821,2288526,3110481,3147727,3167364,2941030,3175148,2884509,3077120,1427445,3081946,3033546,3195317,3198946,3101045,3168937,3199959,2893797,2021898,2132020,2705380,3160098,2927625,3029611,3168563,2856613,3102258,2593139,1373839,3184422,3123462,3234270,3070974
191568,406330,974308,113161,70169,79652,54676,112308,49496,905003,463158,3358109,3763958,936552,335310,1022529,200440,3641604,2653374,587939,993663,283015,40771,64803,1568840,3192456,0,67821,413741,169053,550807,1128208,6242104,432885,59477,1021207,120648,719829,48730,598255,101540,60629,178251,1308435,160493,90540,64541,400786,184677,119675,174839,402487,1736325,289022,766235,2063374,426006,894210,742368,244954,270037,1358561,311241,295967,5177358,2900426,395687,107423,68442,1232728,3222418,240219,160069,307107,1406764,156131,97017,70806,412724,52992,490695,203798,2713465,194040,271452,34619,37318,166295,61093,35567,481677,1811110,1638520,773324,76624,438103,282907,67453,537311,168208,945457,2786523,39314,134808,70606,218276
226629,444259,1010539,156030,111030,119443,96293,153139,87865,945576,507549,3399778,3803389,982455,380195,1063446,247105,3681321,2693591,625932,1030248,323102,79308,106126,1609673,3228615,67821,0,453642,211500,593508,1165463,6280591,476012,98224,1059644,159057,760178,37109,638364,139981,97762,218692,1347882,198910,128633,11410,440845,223416,155722,215442,442262,1773910,328423,802820,2098701,466947,932441,780903,284821,305650,1397902,346064,341298,5214709,2936333,432754,144508,108433,1272357,3259017,275460,198066,345316,1445053,196394,137790,106527,449665,92499,530978,239935,2749446,233191,308273,58092,54743,205878,98706,58286,519254,1849805,1679593,812043,115579,477386,321718,104610,576968,204855,983228,2825652,81491,177365,12143,257715
316993,184055,720429,362498,388256,380163,391657,362641,401721,655108,212679,3101256,3512325,686483,221655,762254,304369,3385945,2400071,339500,747960,258960,408646,389418,1323391,2941401,413741,453642,0,321522,305020,879203,5996705,184104,395790,767834,360535,473942,434161,339598,371095,395718,321706,1058902,334764,377127,450240,179559,318076,360540,322040,180452,1480294,259201,520820,1794113,173511,641389,481633,286419,269998,1097130,246486,251346,4933993,2654283,189862,369518,389643,980539,2971801,289592,334488,252030,1146847,337802,372918,390013,179399,398597,242756,307297,2464480,312441,268401,421180,423323,329136,395190,420618,225286,1558259,1388817,515139,386467,185284,263608,394960,295804,331387,693614,2539338,406845,349577,457069,302235
99893,312741,885475,114978,145520,139563,154745,117155,161437,809614,369611,3263310,3669049,840777,235971,922004,107013,3546323,2556199,494806,897350,187102,163356,147990,1472395,3095727,169053,211500,321522,0,457804,1036825,6148873,334246,154258,925156,117329,631312,193507,499274,129333,152902,84484,1214036,91908,135289,207998,306865,88586,119086,82328,308472,1640758,190175,672634,1960137,331221,797995,643037,144075,176676,1264522,215100,202018,5087517,2807387,299026,125906,148967,1139347,3130007,143246,91560,200560,1310795,92968,131028,150015,317315,158257,398694,111547,2617238,97087,176157,179924,182203,86538,152248,180026,384846,1716689,1547869,674159,146527,344680,184180,151640,444702,86663,852222,2693936,164517,102761,214481,122843
449775,305685,632713,492122,524212,519189,536087,497147,542665,561370,259639,3004888,3414797,582673,347245,669656,430645,3290713,2304317,244722,652432,386190,546732,526750,1217965,2848367,550807,593508,305020,457804,0,786845,5900433,284062,536814,679172,492777,386794,572551,241626,509113,536066,458728,977016,467630,514129,590320,310241,452956,496484,457952,305146,1386614,382373,427152,1699111,290493,549107,392281,413693,396014,999860,370910,372950,4839343,2558245,314942,504994,528161,885213,2884197,421798,471058,373848,1054945,471516,510246,530123,301497,539215,246978,441627,2374558,446605,393925,560922,563419,464888,533050,562128,259078,1465823,1299353,418163,525941,288390,389272,534608,218450,464847,600224,2453828,547255,479675,596659,432935
1030168,882624,509528,1073153,1101441,1095456,1111468,1074418,1115572,559895,841606,2632843,3048180,542166,935666,486837,1016718,2914138,1919668,766873,503613,973171,1121331,1102815,848072,2469722,1128208,1165463,879203,1036825,786845,0,5517846,866591,1110853,485627,1071312,675595,1148134,759399,1087030,1110637,1035031,605079,1049481,1090462,1163053,891868,1030785,1076719,1034717,888307,1016887,965672,648965,1304936,871476,564028,660572,992752,980109,626177,952813,961463,4461336,2198370,893269,1082499,1104334,521280,2510462,997175,1046817,958875,676532,1049717,1087259,1104796,882156,1111376,824627,1017700,2000993,1027104,979654,1135307,1135894,1040695,1108943,1133081,838625,1105132,937308,648868,1099928,865699,973143,1107147,795605,1041720,531075,2073319,1121568,1060522,1169326,1011934
6136628,5997354,5617182,6182717,6211759,6205722,6223418,6188418,6227982,5666467,5960308,4019707,3763400,5641470,6044426,5586477,6125668,3839744,4497788,5873087,5608785,6076453,6233455,6216801,5227334,4132156,6242104,6280591,5996705,6148873,5900433,5517846,0,5982745,6222051,5588595,6181160,5787753,6262842,5866713,6196082,6222665,6146055,5399057,6161197,6202848,6277329,6001356,6140575,6187209,6147367,5998067,5104427,6075316,5749883,4894378,5979708,5671278,5773124,6104930,6088025,5354569,6066119,6072651,2833014,4347340,6009937,6192269,6213692,5453166,4121476,6109317,6161003,6067319,5327026,6161753,6198841,6217708,5996456,6226224,5938585,6131326,4456691,6135688,6084402,6248221,6251186,6154151,6222371,6248987,5951339,5050658,5172520,5752948,6211830,5979333,6079095,6218633,5907493,6153448,5635001,4399397,6232700,6171890,6283452,6119792
330881,190423,714763,375676,407188,400935,417805,378469,422493,636826,197627,3086338,3496523,663587,227195,750112,314115,3371625,2387733,321718,732050,264516,426764,410828,1304705,2928619,432885,476012,184104,334246,284062,866591,5982745,0,415324,753438,373751,462662,456205,328634,389473,415294,336922,1050206,347730,394477,472978,189863,332472,378780,338868,192778,1469550,262731,513576,1782637,171795,637607,472441,295445,278680,1085992,253604,263550,4926055,2643179,198462,388752,413389,965109,2962429,298902,352594,254086,1138983,350830,388806,411829,184501,420171,232266,324955,2451130,324771,274847,441554,444239,344712,415862,442356,212028,1548851,1371365,505395,408083,170672,273194,413164,276434,347893,682522,2528084,427661,360731,479045,311123
172131,386417,954759,95508,50298,61051,36817,96091,43683,886404,448321,3338938,3743207,923799,318327,1001204,187035,3621725,2633663,569332,974454,264726,48928,46732,1550735,3172993,59477,98224,395790,154258,536814,1110853,6222051,415324,0,998716,99825,698472,78175,579776,79501,39702,155818,1287182,134154,67341,94988,381817,161536,94754,153086,382514,1716868,265877,746190,2040627,407117,872527,721511,224215,249772,1337888,290132,275898,5157519,2880985,374134,87312,49999,1212967,3201019,219106,140874,284970,1384755,133752,75852,46903,393335,41215,473040,184365,2691484,173291,250787,63588,65551,145866,42358,66052,460696,1789945,1621483,749575,56803,418284,263614,45772,519380,147251,926418,2768944,48455,114259,102263,199429
917821,769897,405817,961422,990442,985837,1002277,965663,1008077,453142,735695,2695874,3113139,435439,820193,371558,902847,2982405,1983309,654282,396920,859026,1011146,995386,924451,2539493,1021207,1059644,767834,925156,679172,485627,5588595,753438,998716,0,962301,565578,1038577,646176,975363,1000062,921724,667712,937024,980473,1056372,778685,919870,961540,922786,775538,1088586,853241,529688,1366379,761889,449035,551861,880939,868228,695780,839188,850322,4530489,2260415,788216,968878,995455,584637,2585131,887178,938026,842922,746931,938762,974322,994311,772737,1001847,712128,908659,2067680,913957,863529,1023468,1027767,929696,999664,1025496,723290,1171945,1008777,536439,988339,754142,858950,995526,689774,931511,422578,2142226,1011815,949807,1061949,897865
135536,350158,915784,61821,91739,87378,101748,63732,106866,846339,406416,3295061,3703876,882090,277472,957947,147256,3579610,2595088,528367,933801,223267,111811,96869,1510408,3131408,120648,159057,360535,117329,492777,1071312,6181160,373751,99825,962301,0,663005,141044,536345,71752,99899,118469,1248871,97365,79334,156141,343414,124659,60051,114613,340393,1675339,224750,707561,1998624,366894,836246,681228,181554,213385,1299689,249575,237147,5119922,2845070,332873,70065,93200,1173470,3163314,177151,99523,238501,1346394,93187,73889,93552,352288,104326,434339,143188,2653967,131220,211384,127119,128956,110581,98891,127343,419263,1750824,1583098,713018,88640,378187,223461,98093,479535,105424,887039,2728951,111106,75318,163110,155850
619851,479209,513741,661098,691888,687349,701395,666341,707015,454686,439403,2897202,3305317,476937,523021,559342,604765,3178967,2190429,363022,551360,557156,712254,694700,1113635,2737705,719829,760178,473942,631312,386794,675595,5787753,462662,698472,565578,663005,0,742153,362478,672997,697774,622534,859190,636082,680669,756972,485303,621544,665572,624394,477028,1279468,555559,319128,1582577,464649,444615,287763,585013,569610,889296,546058,550524,4727889,2449755,491496,671302,696047,776477,2776759,592050,637850,544916,940331,638732,674258,696953,472565,704587,424264,609625,2267198,617319,564519,727384,729105,634682,699376,727512,429988,1360575,1198705,310449,689729,459898,561562,696706,400458,633155,499998,2345006,712947,650627,764245,600203
207262,424538,991346,137333,91453,100264,78290,134750,69786,925225,488434,3379425,3784074,962680,360258,1043949,227724,3664254,2674540,607145,1011353,303455,59607,86803,1590348,3211588,48730,37109,434161,193507,572551,1148134,6262842,456205,78175,1038577,141044,742153,0,618605,120530,78881,197731,1328765,178273,108152,34349,419358,204075,136939,195255,421661,1755455,309912,786659,2079728,448222,915050,762418,264184,287459,1380203,326633,315623,5195358,2917890,413939,126623,88726,1253136,3241106,256847,180601,325991,1424314,176133,116863,89434,430584,73508,512899,222950,2731535,213696,288820,38169,35294,185493,79483,39291,499359,1832222,1661128,792972,97168,460563,302421,84079,558629,186510,964671,2806269,60194,155878,40726,237938
